brand,channel,sku,product,cm_source,months_active,last_sale_month,net_sales_l3m,net_sales_p3m,net_sales_l6m,cm1_l6m,cm2_l6m,cm3_l6m,ad_spend_l6m,cm3_p6m,net_sales_p6m,net_sales_ttm,cm3_ttm,net_sales_l2m,neg_cm3_months,cm_months_l6m,cm3_pct_l6m,cm3_pct_p6m,cm1_pct_l6m,cm2_pct_l6m,cm3_improving_pp,sales_trend_pct,launch_month,censored,source,age_months,vol_tier,margin_tier,cluster,cm3_target,verdict,reasons,review_month,country_verdicts,n_markets,n_markets_action,manual
Vegavero,Shopify,VV-VITA-379,VV-VITA-379,estimated,19,2026-06,2688.12,1648.57,4336.69,2909.7799999999997,2039.53289,885.2880267883817,1154.2448632116182,324.19438698052403,1637.9099999999999,5974.6,1209.4824137689056,1872.6999999999998,0,6,20.413910765777167,19.79317465431703,67.0967950210875,47.02971367563741,0.6207361114601362,63.057680292617235,2024-12,False,first-sale proxy,18.0,2,2,2-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-38,VV-VITA-38,estimated,22,2026-06,851.2,1803.0700000000002,2654.27,2023.1600000000003,1219.87887,588.9547544031386,630.9241155968614,598.7659271073276,2379.04,5033.31,1187.7206815104662,851.2,0,4,22.188954190912703,25.1683841846849,76.22284093178163,45.95911003778817,-2.9794299937721966,-52.791627612904655,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-380,VV-VITA-380,estimated,16,2026-06,342.61,472.83000000000004,815.44,620.28,385.18663999999995,138.70271958346422,246.48392041653574,68.07928951157967,362.6,1178.04,206.7820090950439,233.67000000000002,1,6,17.009555526275904,18.7753142613292,76.06690866280779,47.236662415383094,-1.7657587350532964,-27.540553687371787,2025-02,False,first-sale proxy,16.0,3,2,2-3,24.30494285714286,Harvest,"CM3% 17.0 vs target 24.3; bottom volume tier, no momentum",2026-06,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-381,VV-VITA-381,estimated-fallback,16,2026-06,6417.85,9882.64,16300.49,11410.343,7077.633690000001,-1471.865528798894,8549.499218798896,274.00049153550066,1577.83,17878.32,-1197.8650372633936,689.89,5,6,-9.029578428617139,17.36565355808298,70.0,43.419760326223326,-26.395231986700118,-35.05935660916516,2025-02,False,first-sale proxy,16.0,1,3,3-1,24.30494285714286,Fix,"CM3 negative in 5 of last 6 months, not improving; top volume tier: EXIT CANDIDATE if fix fails next review",2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-382,VV-VITA-382,estimated,14,2026-06,1273.44,269.14,1542.58,1034.58,698.82098,241.73072849690197,457.090251503098,74.78907505087427,549.5500000000001,2092.13,316.51980354777623,798.86,0,4,15.670547297184068,13.609148403398102,67.06815853958952,45.30209000505646,2.0613988937859666,373.15151965519806,2025-01,False,first-sale proxy,17.0,3,2,2-3,24.30494285714286,Fix,CM3% 15.7 vs target 24.3; margin improving (+2.1pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-383,VV-VITA-383,estimated,13,2026-06,415.9,457.15999999999997,873.06,596.5799999999999,387.54185999999993,64.68097298514985,322.8608870148501,178.80842043968397,648.62,1521.68,243.48939342483382,325.01,2,6,7.408536983156925,27.56751571639542,68.33207339701738,44.38891485121297,-20.158978733238495,-9.025286551754307,2025-05,False,first-sale proxy,13.0,3,3,3-3,24.304942857142855,Harvest,"CM3% 7.4 vs target 24.3; bottom volume tier, no momentum",2026-06,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-384,Beta Alanine Powder,none,4,2025-08,,,,,,,,,98.87,98.87,,,0,0,,,,,,,2025-02,False,first-sale proxy,16.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-385,VV-VITA-385,estimated,12,2026-06,395.87,791.75,1187.62,686.02,435.20522,-25.6379479555172,460.84316795551723,56.35359595792079,426.25,1613.87,30.71564800240359,225.44,4,6,-2.1587669419104767,13.220784975465289,57.764268031862045,36.64515754197471,-15.379551917375766,-50.000631512472374,2025-04,False,first-sale proxy,14.0,3,3,3-3,24.30494285714286,Exit,"CM3 negative in 4 of last 6 months, not improving",2026-06,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-386,VV-VITA-386,estimated,10,2026-06,1227.6,495.96000000000004,1723.56,895.5600000000002,577.66236,260.19910431363587,317.46325568636416,108.65005378503528,1095.72,2819.28,368.8491580986711,551.34,0,5,15.096608433337735,9.915859324009354,51.95989695746015,33.51565132632459,5.1807491093283815,147.51996128720054,2025-07,False,first-sale proxy,11.0,2,2,2-2,24.30494285714286,Fix,CM3% 15.1 vs target 24.3; margin improving (+5.2pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-387,VV-VITA-387,estimated,11,2026-06,1095.7800000000002,1275.64,2371.42,-248.95999999999992,-1342.96698,-1666.5968466119593,323.6298666119595,90.82837676302069,1029.23,3400.65,-1575.7684698489388,790.85,2,6,-70.27843429725478,8.824886251180075,-10.498351198859751,-56.63134240244241,-79.10332054843485,-14.099589225800374,2025-07,False,first-sale proxy,11.0,2,3,3-2,24.30494285714286,Fix,CM3% -70.3 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-388,VV-VITA-388,estimated,16,2026-06,1711.77,1095.4,2807.17,2354.6,1343.11377,326.7176118751406,1016.3961581248593,143.04464139905352,895.27,3702.44,469.7622532741941,964.6899999999999,1,6,11.638682797092468,15.977821372217713,83.87806937235722,47.845829429639096,-4.339138575125245,56.26894285192622,2025-03,False,first-sale proxy,15.0,2,3,3-2,24.30494285714286,Fix,CM3% 11.6 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-389,VV-VITA-389,estimated,8,2026-06,3125.28,2651.8500000000004,5777.13,3049.95,2175.38453,177.30578055998348,1998.0787494400165,25.81975040156279,800.3199999999999,6577.45,203.1255309615463,2184.65,2,6,3.069097987408687,3.2261783288638033,52.79351511909892,37.655107813049035,-0.1570803414551163,17.852819729622706,2025-06,False,first-sale proxy,12.0,1,3,3-1,24.304942857142855,Fix,CM3% 3.1 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-39,VV-VITA-39,estimated,24,2026-06,2355.92,3011.73,5367.65,3476.96,2710.82465,1826.647361515244,884.1772884847561,402.9470699806235,2497.6,7865.25,2229.5944314958674,1521.1599999999999,0,6,34.030671923751434,16.133370835226756,64.77620560207913,50.503006902461976,17.897301088524678,-21.77519233131788,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Defend,"top seller at target margin, momentum negative",2026-06,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-390,VV-VITA-390,estimated,5,2026-06,240.35,,240.35,106.19,48.12335,-40.53610707391621,88.65945707391622,19.769863686123333,313.53,553.88,-20.76624338779288,240.35,1,1,-16.865449167429254,6.305573210258456,44.181402121905556,20.022196796338672,-23.17102237768771,,2025-06,False,first-sale proxy,12.0,3,3,3-3,24.30494285714286,Harvest,"CM3% -16.9 vs target 24.3; bottom volume tier, no momentum",2026-06,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-391,VV-VITA-391,estimated-fallback,9,2026-06,4266.19,717.75,4983.94,3488.758,2505.3631400000004,716.5662126805973,1788.7969273194026,141.54222289092615,796.78,5780.719999999999,858.1084355715234,1900.32,1,6,14.377504799026422,17.764279084681615,70.0,50.268725947744166,-3.386774285655193,494.3838383838384,2025-07,False,first-sale proxy,11.0,2,2,2-2,24.30494285714286,Fix,CM3% 14.4 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-392,VV-VITA-392,estimated,1,2026-06,14.73,,14.73,10.37,5.29013,-19.4912398552061,24.7813698552061,,,14.73,-19.4912398552061,14.73,1,1,-132.32342060560828,,70.40054310930074,35.91398506449423,,,2025-11,False,first-sale proxy,7.0,3,3,3-3,24.30494285714286,No data,fewer than 3 months with sales,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-393,VV-VITA-393,estimated,8,2026-06,326.82,200.71999999999997,527.54,294.58,197.70673999999997,83.07427761793174,114.63246238206825,7.750814372874585,62.16,589.7,90.82509199080633,172.13,1,6,15.747484099391846,12.46913509149708,55.84031542631839,37.47710884482693,3.278349007894766,62.82383419689121,2025-08,False,first-sale proxy,10.0,3,2,2-3,24.30494285714286,Fix,CM3% 15.7 vs target 24.3; margin improving (+3.3pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-394,VV-VITA-394,estimated,8,2026-06,1314.15,979.8399999999999,2293.99,1396.1,938.7141899999999,482.6134989435476,456.1006910564522,21.214241800584336,118.6,2412.59,503.8277407441319,569.37,0,6,21.038169257213312,17.887219056141937,60.85902728433864,40.920587709623845,3.1509502010713746,34.118835728282185,2025-08,False,first-sale proxy,10.0,2,2,2-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-395,VV-VITA-395,estimated,9,2026-06,1911.47,1339.79,3251.2599999999998,2050.8,1160.52606,460.86106581439026,699.6649941856098,325.3481283346137,1503.98,4755.24,786.2091941490039,1024.82,0,6,14.174845008224205,21.632477049868594,63.07708396129501,35.694655610440265,-7.4576320416443895,42.66937355854276,2025-08,False,first-sale proxy,10.0,2,2,2-2,24.30494285714286,Fix,CM3% 14.2 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-398,VV-VITA-398,estimated,6,2026-06,1499.22,1201.26,2700.48,1986.93,1371.57088,744.7443248002389,626.8265551997611,,,2700.48,744.7443248002389,1199.56,0,6,27.57822034602141,,73.57691965872733,50.789892167318406,,24.803955846361323,2026-01,False,first-sale proxy,5.0,2,1,1-2,24.304942857142862,Incubate,launched 2026-01 (5m ago); already at target CM3% - candidate for early Scale,2026-06,WEB:Incubate,1,0,False
Vegavero,Shopify,VV-VITA-399,VV-VITA-399,estimated-fallback,2,2026-06,332.95,,332.95,233.065,189.28895,79.27403372628736,110.01491627371263,,,332.95,79.27403372628736,332.95,0,2,23.80959114770607,,70.0,56.8520648746058,,,2026-03,False,first-sale proxy,3.0,3,1,1-3,24.30494285714286,No data,fewer than 3 months with sales,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-400,VV-VITA-400,estimated-fallback,3,2026-06,270.01,55.74,325.75,228.025,177.48575,64.05607367099445,113.42967632900555,,,325.75,64.05607367099445,231.19,2,3,19.664182247427306,,70.0,54.48526477359938,,384.40975959813414,2026-03,False,first-sale proxy,3.0,3,2,2-3,24.30494285714286,Incubate,launched 2026-03 (3m ago),2026-06,WEB:Incubate,1,0,False
Vegavero,Shopify,VV-VITA-401,VV-VITA-401,estimated,1,2026-06,19.91,,19.91,15.13,9.95171,-7.024473354864458,16.976183354864457,,,19.91,-7.024473354864458,19.91,1,1,-35.28113186772706,,75.9919638372677,49.98347564038172,,,2025-12,False,first-sale proxy,6.0,3,3,3-3,24.30494285714286,No data,fewer than 3 months with sales,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-402,VV-VITA-402,estimated,6,2026-06,1886.7400000000002,1077.8200000000002,2964.56,1516.2200000000003,690.5433600000001,229.05435469371093,461.4890053062892,,,2964.56,229.05435469371093,713.6,1,6,7.726419930570167,,51.144857921580275,23.293283320290367,,75.05149282811601,2026-01,False,first-sale proxy,5.0,2,3,3-2,24.304942857142862,Incubate,launched 2026-01 (5m ago),2026-06,WEB:Incubate,1,0,False
Vegavero,Shopify,VV-VITA-403,VV-VITA-403,estimated,8,2026-06,3751.25,4322.77,8074.02,5113.3,3444.9436200000005,-1031.9779516727265,4476.921571672727,47.72890762712274,366.43,8440.45,-984.2490440456038,2210.17,5,6,-12.781463901163564,13.025382099479502,63.330286523937275,42.667018659849745,-25.806846000643066,-13.221152177885948,2025-11,False,first-sale proxy,7.0,1,3,3-1,24.30494285714286,Fix,"CM3 negative in 5 of last 6 months, not improving; top volume tier: EXIT CANDIDATE if fix fails next review",2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-405,VV-VITA-405,estimated,5,2026-06,1126.02,451.3,1577.3200000000002,1136.52,625.40092,371.26111698553166,254.1398030144683,,,1577.3200000000002,371.26111698553166,727.04,0,5,23.53746335464786,,72.0538635153298,39.64959044455152,,149.50587192554843,2026-02,False,first-sale proxy,4.0,3,1,1-3,24.30494285714286,Incubate,launched 2026-02 (4m ago),2026-06,WEB:Incubate,1,0,False
Vegavero,Shopify,VV-VITA-407,VV-VITA-407,estimated,6,2026-06,1658.4,1298.1499999999999,2956.5499999999997,651.9199999999998,-430.10445000000016,-1389.4026820005638,959.2982320005634,,,2956.5499999999997,-1389.4026820005638,870.1800000000001,4,6,-46.99405327156869,,22.050024521824422,-14.547511457611073,,27.751030312367618,2026-01,False,first-sale proxy,5.0,2,3,3-2,24.30494285714286,Incubate,launched 2026-01 (5m ago),2026-06,WEB:Incubate,1,0,False
Vegavero,Shopify,VV-VITA-408,VV-VITA-408,estimated-fallback,4,2026-06,1182.9099999999999,96.11,1279.02,895.314,-88.48738000000014,-278.6947510871716,190.20737108717148,,,1279.02,-278.6947510871716,775.3199999999999,2,4,-21.789710175538428,,70.0,-6.91837344216667,,1130.7876391634584,2026-03,False,first-sale proxy,3.0,3,3,3-3,24.30494285714286,Incubate,launched 2026-03 (3m ago),2026-06,WEB:Incubate,1,0,False
Vegavero,Shopify,VV-VITA-409,VV-VITA-409,estimated-fallback,1,2026-06,9.86,,9.86,6.901999999999999,1.91466,0.981360558565367,0.9332994414346326,,,9.86,0.981360558565367,9.86,0,1,9.952946841433743,,70.0,19.418458417849898,,,2026-03,False,first-sale proxy,3.0,3,3,3-3,24.30494285714286,No data,fewer than 3 months with sales,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-410,VV-VITA-410,estimated-fallback,3,2026-06,654.48,,654.48,458.13599999999997,328.75088,144.70473392685602,184.04614607314397,,,654.48,144.70473392685602,474.65,0,3,22.10987867113678,,70.0,50.2308519740863,,,2026-04,False,first-sale proxy,2.0,3,2,2-3,24.30494285714286,Incubate,launched 2026-04 (2m ago),2026-06,WEB:Incubate,1,0,False
Vegavero,Shopify,VV-VITA-411,VV-VITA-411,estimated-fallback,4,2026-06,1625.03,164.59,1789.62,1252.734,890.73122,483.1036436445647,407.6275763554352,,,1789.62,483.1036436445647,1032.47,0,4,26.994761102611992,,70.0,49.772086811725394,,887.3200072908439,2026-03,False,first-sale proxy,3.0,3,1,1-3,24.304942857142855,Incubate,launched 2026-03 (3m ago); already at target CM3% - candidate for early Scale,2026-06,WEB:Incubate,1,0,False
Vegavero,Shopify,VV-VITA-412,VV-VITA-412,estimated-fallback,1,2026-06,152.52,,152.52,106.764,78.46612000000002,37.5093217436501,40.95679825634992,,,152.52,37.5093217436501,152.52,0,1,24.59305123501842,,70.0,51.44644636768949,,,2026-06,False,first-sale proxy,0.0,3,1,1-3,24.30494285714286,No data,fewer than 3 months with sales,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-413,VV-VITA-413,estimated-fallback,1,2026-06,585.47,,585.47,409.82900000000006,310.5550700000001,145.02683937355647,165.52823062644364,,,585.47,145.02683937355647,585.47,0,1,24.77101121723683,,70.0,53.043720429740226,,,2026-06,False,first-sale proxy,0.0,3,1,1-3,24.30494285714286,No data,fewer than 3 months with sales,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-414,VV-VITA-414,estimated-fallback,1,2026-06,175.92,,175.92,123.144,95.10152,54.2597920347687,40.84172796523129,,,175.92,54.2597920347687,175.92,0,1,30.843447041137278,,70.0,54.05952705775352,,,2026-06,False,first-sale proxy,0.0,3,1,1-3,24.30494285714286,No data,fewer than 3 months with sales,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-415,VV-VITA-415,estimated-fallback,1,2026-06,45.14,,45.14,31.598,21.14034,-19.46889192559425,40.60923192559425,,,45.14,-19.46889192559425,45.14,1,1,-43.13002198846754,,70.0,46.83283119184758,,,2026-06,False,first-sale proxy,0.0,3,3,3-3,24.30494285714286,No data,fewer than 3 months with sales,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-417,VV-VITA-417,estimated-fallback,3,2026-06,4230.280000000001,,4230.280000000001,2961.196,2236.42068,1357.6857371417507,878.7349428582494,,,4230.280000000001,1357.6857371417507,4134.8,0,3,32.09446507422087,,69.99999999999999,52.86696578004293,,,2026-04,False,first-sale proxy,2.0,2,1,1-2,24.30494285714286,Incubate,launched 2026-04 (2m ago); already at target CM3% - candidate for early Scale,2026-06,WEB:Incubate,1,0,False
Vegavero,Shopify,VV-VITA-46,VV-VITA-46,estimated,18,2026-06,606.1800000000001,2026.96,2633.14,1659.7399999999998,1212.11034,802.7978261569576,409.3125138430422,569.388569627337,3288.6,5921.74,1372.1863957842947,606.1800000000001,1,4,30.488231774875533,17.31401111802399,63.032728985165996,46.032886211899104,13.174220656851542,-70.09413111260213,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-49,VV-VITA-49,estimated,24,2026-06,3807.97,2310.9100000000003,6118.88,3646.58,2221.92128,1000.1344098471939,1221.7868701528062,353.73043827968985,3303.49,9422.37,1353.8648481268838,2857.83,0,6,16.345056772598806,10.707779901851977,59.59554689747143,36.31254870172319,5.637276870746829,64.78227191885445,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Fix,CM3% 16.3 vs target 24.3; margin improving (+5.6pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-50,VV-VITA-50,estimated,21,2026-06,1023.0799999999999,2667.8100000000004,3690.8900000000003,2310.65,1679.8730900000003,616.9395751340309,1062.9335148659693,547.5009787445115,4118.15,7809.04,1164.4405538785422,414.31,0,5,16.715198099483615,13.294828472603271,62.60414154851539,45.514038348474216,3.420369626880344,-61.650942158549526,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Fix,CM3% 16.7 vs target 24.3; margin improving (+3.4pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-57,Acide Hyaluronique Pur Vegavero® 600 mg | 100,none,3,2025-01,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-57-V,VV-VITA-57-V,estimated,24,2026-06,1681.74,2503.95,4185.6900000000005,2037.85,1517.4718899999998,985.0187706385349,532.4531193614649,444.41320952871786,2633.12,6818.81,1429.4319801672527,1458.88,0,6,23.53300819311833,16.877818311687957,48.68611865666114,36.25380498794702,6.655189881430374,-32.83651830108428,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.304942857142862,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-57-V2,VV-VITA-57-V2,estimated,24,2026-06,849.0,1195.6100000000001,2044.6100000000001,1190.05,805.4024099999999,302.3358760826558,503.0665339173441,324.6657475674027,1343.51,3388.12,627.0016236500585,729.12,0,6,14.786970428720183,24.165487980543706,58.20425411203114,39.39149324321019,-9.378517551823522,-28.99022256421409,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.30494285714286,Fix,CM3% 14.8 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-63,VV-VITA-63,estimated,21,2026-06,1776.65,1209.61,2986.2599999999998,2264.64,1694.1510600000001,690.7401687872717,1003.4108912127282,278.67993228516207,1483.04,4469.3,969.4201010724339,1065.18,1,6,23.130610488948445,18.791127163472467,75.83532579212795,56.731532418476625,4.339483325475978,46.87791932937064,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-86,VV-VITA-86,estimated,22,2026-05,746.71,1017.61,1764.3200000000002,921.62,547.79467,177.83848918651225,369.9561808134877,280.3128032695971,2458.04,4222.360000000001,458.1512924561094,189.74,2,6,10.079718485677896,11.403915447657367,52.23655572685226,31.048487235875577,-1.324196961979471,-26.621200656440084,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Fix,CM3% 10.1 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-88,VV-VITA-88,estimated,22,2026-06,2111.85,927.9,3039.75,1787.0700000000002,1305.3647500000002,627.8867318872701,677.47801811273,235.57456174418508,2116.18,5155.93,863.4612936314552,1540.6100000000001,0,5,20.655867485394197,11.13206635277647,58.790032075006174,42.94316144419772,9.523801132617727,127.59456838021337,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-90,VV-VITA-90,estimated,24,2026-06,3959.12,3516.7200000000003,7475.84,3247.7599999999998,321.7190399999995,-3221.8601718576974,3543.579211857697,228.52673133904042,1145.22,8621.06,-2993.333440518657,2288.13,4,6,-43.09696531570629,19.954832376228186,43.44341237907713,4.303450047085003,-63.05179769193448,12.57990400145589,2024-07,True,first-sale proxy,23.0,1,3,3-1,24.30494285714286,Fix,"CM3 negative in 4 of last 6 months, not improving; top volume tier: EXIT CANDIDATE if fix fails next review",2026-06,WEB:Fix,1,1,False
